"Fine Dust Particles (FDP) a.k.a. suspended particulate matter (SPM) Average hourly values: PM10, ug / m3 for the period from 01.01.2015 to 31.12.2019",,,,,,,,,
Date,Time,Sofia-Druzhba,Sofia - EEA/Pavlovo,Sofia-Kopitoto,Sofia - Mladost,Sofia-Nadezhda,Sofia - Orlov Most,Sofia - Hipodrome,Gara Yana
3/4/2017,17:00,32.31,14.52,19.61,29.24,7.38,,19.13,
3/4/2017,18:00,34.57,18.34,20.93,32.41,20.89,,25.35,
3/4/2017,19:00,42.7,28.67,24.79,30.07,16.13,,31.19,
3/4/2017,20:00,31.74,83.58,22.81,27,34.25,,46.61,
3/4/2017,21:00,33.18,110.5,20.68,27.13,63.57,,147.36,
3/4/2017,22:00,45.45,110.76,24.28,28.05,34.44,,150.52,
3/4/2017,23:00,93.35,110.82,20.19,31.38,65.11,,153.03,
3/4/2017,24:00:00,91.72,86.74,15.15,33.57,103.15,,145.76,
3/5/2017,1:00,61.45,82.61,17.64,38.12,119.91,,137.71,
3/5/2017,2:00,60.33,78.07,17.04,57.61,90.12,,121.94,
3/5/2017,3:00,68.76,76.62,16.03,66.64,97.34,,122.17,
3/5/2017,4:00,59.53,66.85,15.09,85.01,73.12,,97.98,
3/5/2017,5:00,67.35,68.73,15.62,87.44,74.26,,80.05,
3/5/2017,6:00,72.33,70.8,14.29,74.61,42.2,,67.42,
3/5/2017,7:00,75.65,66.07,14.1,72.78,50.53,,69.58,
3/5/2017,8:00,65.66,71.46,13.28,52.1,76.29,,72.53,
3/5/2017,9:00,28.25,85.66,13.79,38.16,107.57,,76.56,
3/5/2017,10:00,27.25,55.31,15.41,51.19,90.69,,104.34,
3/5/2017,11:00,55.81,51.55,14.77,49.22,89.35,,79.95,
3/5/2017,12:00,37.47,56.17,14.91,40.61,94.27,,61.95,
3/5/2017,13:00,28.36,36.81,14.83,31.62,57.98,,29.52,
3/5/2017,14:00,29.94,23.49,14.52,31.58,42.27,,18.93,
3/5/2017,15:00,55.24,22.76,17.88,52.16,12.66,,22.23,
3/5/2017,16:00,53.36,26.12,18.42,41.07,27.19,,26.22,
3/5/2017,17:00,79.98,27.75,19.97,34.6,21.55,,33.33,
3/5/2017,18:00,88.57,38.79,19.6,48.03,20.7,,35.75,
3/5/2017,19:00,60.55,56.21,19.53,53.73,57.65,,37,
3/5/2017,20:00,109.86,116.75,19.25,84.87,113.54,,79.79,
3/5/2017,21:00,99.42,97.71,21.94,111.12,81.06,,81.7,
3/5/2017,22:00,66.58,60.41,19.8,64.1,83.18,,55.78,
3/5/2017,23:00,46.49,35.6,20.76,45.41,67.63,,20.89,
3/5/2017,24:00:00,48.69,30.24,21.51,33.46,72.83,,42.49,
3/6/2017,1:00,32.58,24.46,22.82,33.4,57.75,,33.92,
3/6/2017,2:00,27.6,18.63,20.17,27.08,36.2,,20.36,
3/6/2017,3:00,21.16,8.58,18.67,21.69,29.76,,13.99,
3/6/2017,4:00,18.52,9.96,17.57,19.81,20.16,,9.51,
3/6/2017,5:00,18.82,10.45,16.37,22,12.45,,15.46,
3/6/2017,6:00,27.21,17.69,16.19,24.87,31.13,,17.67,
3/6/2017,7:00,30.08,21.27,15.67,29.64,27.37,,22.04,
3/6/2017,8:00,33.15,35.56,16.17,28.47,54.41,,37.7,
3/6/2017,9:00,45.36,28.6,16.84,36.86,49.81,,23.64,
3/6/2017,10:00,41.3,17.6,15.68,41.87,30.91,,28.22,
3/6/2017,11:00,36.73,17.43,9.68,36.33,14.65,,17.09,
3/6/2017,12:00,37.91,17,9.52,33.88,14.12,,22.39,
3/6/2017,13:00,13.65,20.51,13.04,23.27,30.96,,33.49,
3/6/2017,14:00,6.69,17.96,12.53,20.35,73.74,,22.57,
3/6/2017,15:00,4.38,10.85,10.71,16.01,63.97,,10.91,
3/6/2017,16:00,15.73,7.33,10.22,14.22,2.64,,7.21,
3/6/2017,17:00,13.3,8.08,10.31,13.38,2.64,,9.72,
3/6/2017,18:00,17.11,9.6,10.5,15.41,3,,9.51,
3/6/2017,19:00,22.18,6.37,9.11,15.2,2.64,,7.83,
3/6/2017,20:00,15.03,9.75,8.97,22.7,15.93,,20.18,
3/6/2017,21:00,35.34,13.41,8.75,16.02,33.9,,25.23,
3/6/2017,22:00,33.49,14.66,7.84,36.17,2.65,,14.38,
3/6/2017,23:00,41.59,48.16,8.83,36.19,8.56,,30.77,
3/6/2017,24:00:00,46.36,43.87,9.72,39.87,34.63,,48.56,
3/7/2017,1:00,55.14,50.58,8.97,44.74,36.7,,52.28,
3/7/2017,2:00,40.9,58.44,8.95,33.02,49.04,,51.28,
3/7/2017,3:00,27.08,48.17,9.07,28.5,70.12,,58.38,
3/7/2017,4:00,25.31,33,7.62,31.93,42.37,,50.52,
3/7/2017,5:00,26.52,22.54,7.69,19.73,72.85,,32.62,
3/7/2017,6:00,18.35,21.55,6.5,20.51,46.84,,42.77,
3/7/2017,7:00,28.32,32.26,5.9,19.87,43.07,,33.71,
3/7/2017,8:00,24.51,50.86,6.33,19.86,62.23,,50.74,
3/7/2017,9:00,31,59.21,6.58,25.35,83.97,,78.17,
3/7/2017,10:00,36.25,50.48,6.61,22.9,109.47,,33.09,
3/7/2017,11:00,9.67,25.5,9.66,16.05,59.45,,24.46,
3/7/2017,12:00,11.81,23.15,11.18,16.6,42.55,,22.88,
3/7/2017,13:00,11.41,23.61,11.94,17.49,45.14,,18.88,
3/7/2017,14:00,28.94,19.1,12.55,17.61,8.69,,16.18,
3/7/2017,15:00,18.57,15.72,11.33,16.06,13.11,,13.34,
3/7/2017,16:00,22.65,15.46,12.38,15.46,36.68,,11.89,
3/7/2017,17:00,27.35,15.57,13.17,16.72,9.71,,13.91,
3/7/2017,18:00,35.58,21.88,11.68,18.55,24.39,,19.02,
3/7/2017,19:00,31.46,19.36,13.22,19.13,18.2,,20.43,
3/7/2017,20:00,36.11,22.78,12.08,20.26,31.38,,21.36,
3/7/2017,21:00,51.35,26.49,12.2,25.35,33.3,,31.49,
3/7/2017,22:00,43.47,34.72,14.86,27.9,40.53,,37.47,
3/7/2017,23:00,28.68,37.29,19.33,25.43,23.17,,34.92,
3/7/2017,24:00:00,20.01,37.73,16.25,24.47,14.94,,36.88,
3/8/2017,1:00,28.34,27.51,13.81,22.18,24.15,,32.38,
3/8/2017,2:00,28.88,22.9,14.47,21.08,36.2,,26.54,
3/8/2017,3:00,27.3,19.29,30.94,21.65,25.84,,27.4,
3/8/2017,4:00,17.62,21.49,21.78,22.4,22.59,,28.87,
3/8/2017,5:00,34.49,20.93,4.99,20.29,12.92,,28.74,
3/8/2017,6:00,16.68,16.99,4.27,21.91,23.29,,31.87,
3/8/2017,7:00,14.67,19.11,3.24,19.26,15.97,,25.72,
3/8/2017,8:00,16.61,14.96,3.05,20.39,21.81,,26.35,
3/8/2017,9:00,27.01,19.38,3.03,21.45,40.67,,26.51,
3/8/2017,10:00,27,25.13,2.71,22.79,43.55,,31.33,
3/8/2017,11:00,26.16,29.92,3.02,24.98,46.55,,32.25,
3/8/2017,12:00,21.45,19.26,3.09,19.68,30.87,,19.87,
3/8/2017,13:00,22.09,12.55,2.91,15.38,62.91,,22.7,
3/8/2017,14:00,32.24,33.46,2.74,16.25,35.43,,29.3,
3/8/2017,15:00,33.61,27.59,3.35,30.41,44.92,,45.79,
3/8/2017,16:00,31.92,53.74,2.72,44.55,29.19,,58.97,
3/8/2017,17:00,39.59,56.32,2.42,43.58,41.66,,62.04,
3/8/2017,18:00,48.9,57.21,4.41,43.05,44.42,,53.1,
3/8/2017,19:00,58.55,51.98,3.07,48.22,43.71,,54.97,
3/8/2017,20:00,54.07,53.76,2.78,51.95,51.43,,73.76,
3/8/2017,21:00,42.42,49.36,2.62,50.63,54.35,,67.19,
3/8/2017,22:00,41.15,41.72,2.38,48.33,50.9,,62.35,
3/8/2017,23:00,44.51,36.75,2.22,40.01,46.14,,58.52,
3/8/2017,24:00:00,42.51,35.2,2.56,47.01,62.06,,59.02,
3/9/2017,1:00,46.34,37.7,2.42,42.19,48.17,,55.34,
3/9/2017,2:00,48.01,34.11,2.67,27.03,45.48,,55.17,
3/9/2017,3:00,32.5,36.63,3.06,27.15,40.32,,37.2,
3/9/2017,4:00,20.35,23.41,2.8,25.22,29.67,,30.65,
3/9/2017,5:00,24.3,25.42,3.8,28.79,32.19,,38.82,
3/9/2017,6:00,36.94,32.91,2.88,35.89,23.72,,43.97,
3/9/2017,7:00,29.66,39.38,3.35,39.69,22.1,,45.77,
3/9/2017,8:00,21.42,41.56,4.06,41.21,45.97,,45.01,
3/9/2017,9:00,33.18,42.35,4.26,39.45,54.13,,44.56,
3/9/2017,10:00,33.11,44.81,4.23,37.66,58.17,,43.5,
3/9/2017,11:00,31.82,42.07,7.67,36.62,54.86,,37.65,
3/9/2017,12:00,30.56,37.79,17.13,36.15,48.18,,37.67,
3/9/2017,13:00,22.42,37.84,31.95,35.69,69.69,,35.49,
3/9/2017,14:00,29.85,34.36,34.62,35.28,36.16,,35.48,
3/9/2017,15:00,35.51,38.09,37.54,38.96,24.1,,42.45,
3/9/2017,16:00,44.17,40.12,24.13,37.01,51.72,,43.05,
3/9/2017,17:00,34.98,41.44,35.44,34.86,31.69,,45.94,
3/9/2017,18:00,60.19,42.38,30.26,43.08,31.3,,47.58,
3/9/2017,19:00,43.06,48.66,25.4,43.31,26.96,,47.2,
3/9/2017,20:00,49.79,44.86,19.5,40.57,24.65,,47.54,
3/9/2017,21:00,30.47,45.86,18.01,35.48,38.86,,43.86,
3/9/2017,22:00,26.11,32.19,16.84,30.43,40.33,,36.86,
3/9/2017,23:00,28.18,37.99,16.4,30.51,71.49,,34.47,
3/9/2017,24:00:00,29.03,33.28,15.72,40.6,78.11,,34.85,
3/10/2017,1:00,76.37,26.26,14.16,41.79,68.99,,43.76,
3/10/2017,2:00,44.19,35.46,18.05,38.05,58.64,,41.83,
3/10/2017,3:00,35.43,31.24,17.04,37.12,39.44,,39.6,
3/10/2017,4:00,42.95,32.3,14.98,29.79,41.3,,36.66,
3/10/2017,5:00,20.88,17.92,14.96,19.77,41.75,,17.26,
3/10/2017,6:00,17.56,16.86,20.94,20.44,21.08,,23.5,
3/10/2017,7:00,20.47,24.9,22.84,24.72,20.99,,32.48,
3/10/2017,8:00,24.21,30.33,17.15,26.09,32.72,,31.68,
3/10/2017,9:00,25.03,24.53,15.48,20.22,44.78,,20.23,
3/10/2017,10:00,21.54,17.39,10.68,20.64,40.61,,14.36,
3/10/2017,11:00,14.66,13,7.48,17.98,28.61,,11.96,
3/10/2017,12:00,19.92,9.49,6.15,15.78,29,,10.27,
3/10/2017,13:00,9.24,11.54,4.38,13.97,32.77,,15.06,
3/10/2017,14:00,13.09,12.71,3.01,14.53,6.78,,10.08,
3/10/2017,15:00,18.17,6.49,2.66,15.61,13.18,,8.2,
3/10/2017,16:00,15.78,7.97,2.34,14.79,2.64,,3.15,
3/10/2017,17:00,14.66,5.31,2.03,13.11,2.64,,2.79,
3/10/2017,18:00,8.72,4.59,1.95,11.54,3.17,,4.05,
3/10/2017,19:00,15.61,5.1,1.93,11.55,2.64,,5.08,
3/10/2017,20:00,10.75,10.91,1.75,11.68,8.41,,7.61,
3/10/2017,21:00,11.43,12.4,1.65,13.1,7.27,,7.54,
3/10/2017,22:00,11.11,12.61,1.61,15.91,14.17,,12.75,
3/10/2017,23:00,9.2,9.58,1.63,15.48,28.6,,12.03,
3/10/2017,24:00:00,21.23,13.05,1.63,16.01,20.19,,17.01,
3/11/2017,1:00,38.54,29.63,1.61,17.15,41.19,,30.33,
3/11/2017,2:00,33.07,27.61,1.62,18.12,27.23,,23.56,
3/11/2017,3:00,16.64,15.32,1.64,15.26,18.61,,15.63,
3/11/2017,4:00,18.25,10.53,1.68,14.21,12.32,,11.25,
3/11/2017,5:00,6.64,7.63,1.69,10.36,8.18,,8.25,
3/11/2017,6:00,5.97,4.22,1.68,8.89,10.07,,5.47,
3/11/2017,7:00,6.88,4.68,1.69,8.67,8.24,,5.55,
3/11/2017,8:00,6.81,5.7,1.7,8.99,13.68,,7.01,
3/11/2017,9:00,11.77,10.12,1.72,10.44,32.3,,11.02,
3/11/2017,10:00,5.47,14.68,1.72,11.07,37.38,,17.98,
3/11/2017,11:00,14.38,14.59,1.73,12.87,8.76,,16.58,
3/11/2017,12:00,18.02,19.29,1.84,15.86,3.5,,32.52,
3/11/2017,13:00,19.98,18.96,1.84,19.04,20.98,,31.69,
3/11/2017,14:00,15.63,26.77,1.82,23.09,9.94,,37.95,
3/11/2017,15:00,17.69,34.44,1.81,27.61,24.8,,39.41,
3/11/2017,16:00,20.95,33.2,1.77,27.24,20.91,,36.98,
3/11/2017,17:00,24.5,41.81,1.78,34.17,30.64,,49.11,
3/11/2017,18:00,37.24,48.66,1.79,40.72,42.45,,52.92,
3/11/2017,19:00,32.47,54.93,1.72,43.08,36.9,,52.54,
3/11/2017,20:00,37.91,50.58,1.75,42.11,47.28,,50.89,
3/11/2017,21:00,38.43,44.92,1.72,40.56,54.16,,49.3,
3/11/2017,22:00,38.43,45.46,1.73,43.26,49.66,,51.62,
3/11/2017,23:00,47.32,44.19,1.77,43.85,56.68,,49.25,
3/11/2017,24:00:00,45.43,42.96,1.78,43.02,61.73,,47.5,
3/12/2017,1:00,40.67,40.61,1.73,40.69,44.84,,44.13,
3/12/2017,2:00,42.28,39.59,1.72,38.95,47.17,,41.74,
3/12/2017,3:00,39.07,38.69,1.75,38.52,43.33,,41.1,
3/12/2017,4:00,39.77,38.02,1.8,37.81,44.03,,40.98,
3/12/2017,5:00,43.18,36.32,1.84,37.63,47.57,,40.19,
3/12/2017,6:00,36.07,35.02,2.97,36.61,49.36,,39.96,
3/12/2017,7:00,35.54,34.73,3.45,36.32,43.96,,40.13,
3/12/2017,8:00,36.86,34.71,3.41,35.73,50.45,,38.44,
3/12/2017,9:00,35.28,34.42,3.53,35.44,54.53,,39.07,
3/12/2017,10:00,34.25,34.04,3.74,35.65,56.81,,39.8,
3/12/2017,11:00,33.04,36.4,3.63,36.21,70.14,,38.78,
3/12/2017,12:00,34.08,33.75,3.63,34.95,71.03,,36.91,
3/12/2017,13:00,37.03,30.68,3.63,32.6,32.81,,32.93,
3/12/2017,14:00,33.88,29.15,3.63,30.7,23.97,,35.36,
3/12/2017,15:00,32.04,32.09,3.63,32.31,21.27,,34.32,
3/12/2017,16:00,33.55,32.06,3.63,33.42,29.43,,41.48,
3/12/2017,17:00,35.42,34.73,3.63,36.54,26.55,,41.63,
3/12/2017,18:00,36.92,34.26,3.63,36.38,17.23,,36.06,
3/12/2017,19:00,41.52,26.75,3.63,26.45,21.32,,26.04,
3/12/2017,20:00,19.82,26.88,3.63,21.05,8.06,,27.35,
3/12/2017,21:00,19.67,27.09,3.63,16.4,6.58,,22.42,
3/12/2017,22:00,15.82,12.74,3.63,12.72,10.71,,19.43,
3/12/2017,23:00,6.94,15.62,3.63,11.18,9.72,,13.63,
3/12/2017,24:00:00,5.6,12.66,3.63,10.51,9.9,,11.02,
3/13/2017,1:00,7.49,9.64,3.63,9.71,15.65,,7.04,
3/13/2017,2:00,8.44,7.11,3.63,9.56,16.78,,6.41,
3/13/2017,3:00,11.57,6.06,3.63,9.51,11.47,,7.12,
3/13/2017,4:00,8.13,5.5,3.63,10.02,14.46,,7.38,
3/13/2017,5:00,13.44,6.95,3.63,10.95,14.9,,9.45,
3/13/2017,6:00,13.34,5.93,3.63,10.79,15.43,,7.84,
3/13/2017,7:00,9.75,6.42,3.63,10.73,15.33,,7.74,
3/13/2017,8:00,12.08,7.53,3.63,10.99,13.91,,8.91,
3/13/2017,9:00,14.35,13.74,3.63,11.35,19.88,,11.84,
3/13/2017,10:00,15.23,12.17,3.63,12.05,26.39,,12.66,
3/13/2017,11:00,16.98,18.25,3.63,11.7,37.16,,12.06,
3/13/2017,12:00,4.91,14.43,3.63,11.68,52.94,,10.55,
3/13/2017,13:00,25.42,12.64,3.63,11.45,31,,11.43,
3/13/2017,14:00,31.41,13.27,3.63,12.07,5.59,,11.83,
3/13/2017,15:00,12.91,13.75,3.63,12.96,12.27,,20.92,
3/13/2017,16:00,15.92,17.78,3.63,15.3,4.93,,23.31,
3/13/2017,17:00,14.94,19,3.63,17.29,6.02,,18.99,
3/13/2017,18:00,15.75,22.41,3.63,19.15,5.99,,22.37,
3/13/2017,19:00,13.39,25.46,3.63,19.49,2.64,,15.88,
3/13/2017,20:00,14.22,25.02,3.63,17.42,15.4,,20.69,
3/13/2017,21:00,12.36,19.43,3.63,15.59,25.27,,17.93,
3/13/2017,22:00,12.19,16.35,3.63,16.39,24.27,,19.67,
3/13/2017,23:00,17.03,17.41,3.63,18.92,32.07,,23.09,
3/13/2017,24:00:00,20.08,18.7,3.63,19.96,40.28,,26.23,
3/14/2017,1:00,12.92,28.47,3.63,23.87,31.46,,34.75,
3/14/2017,2:00,20.76,31.99,3.63,38.91,30.5,,44.7,
3/14/2017,3:00,28.68,41.78,3.63,36.89,39.42,,51.27,
3/14/2017,4:00,35.27,42.53,3.63,36.91,44.26,,45.77,
3/14/2017,5:00,35.18,40.48,3.63,35.72,42.58,,41.69,
3/14/2017,6:00,36.1,38.16,3.63,34.02,39.07,,38.87,
3/14/2017,7:00,32.2,35.63,3.63,32.35,39.56,,37.68,
3/14/2017,8:00,34.66,37.06,3.63,33.37,42.8,,39.77,
3/14/2017,9:00,36.08,39.03,3.63,34.02,46.79,,40.32,
3/14/2017,10:00,28.29,38.59,3.63,32.48,73.97,,36.19,
3/14/2017,11:00,26.12,38.47,3.63,29.72,47.3,,32.7,
3/14/2017,12:00,27.61,30.66,3.63,28.33,44.09,,29.03,
3/14/2017,13:00,19.46,23.6,3.63,24.79,26.06,,23.85,
3/14/2017,14:00,27.2,24.51,3.63,23.33,5.79,,25.65,
3/14/2017,15:00,27.16,25.06,3.63,25.41,33.1,,28.06,
3/14/2017,16:00,30.83,26.84,3.63,29.24,30.53,,35.57,
3/14/2017,17:00,43.2,31.95,3.63,32.7,39.74,,43.41,
3/14/2017,18:00,51.8,36.41,3.63,35.2,31.3,,42.32,
3/14/2017,19:00,34.26,39.85,3.63,37,30.9,,45.29,
3/14/2017,20:00,39.09,42.51,3.63,39.41,37.54,,48.97,
3/14/2017,21:00,33.89,36.35,3.63,36.44,43.18,,35.24,
3/14/2017,22:00,31.21,33.96,3.63,33.98,22.73,,36.32,
3/14/2017,23:00,34.74,37.26,3.63,36.3,21.82,,43.7,
3/14/2017,24:00:00,31.25,42.13,3.63,41.25,30.73,,50.29,
3/15/2017,1:00,37.28,47.87,3.63,45.86,49.51,,51.7,
3/15/2017,2:00,42.04,45.91,3.63,43.12,51.32,,47.6,
3/15/2017,3:00,33.99,46.44,3.63,41.59,36.96,,47.76,
3/15/2017,4:00,38.87,44.9,3.63,40.2,35.61,,45.78,
3/15/2017,5:00,37.52,42.72,3.63,40.04,58.59,,45.53,
3/15/2017,6:00,39.57,41.1,3.63,,43.22,,47.26,
3/15/2017,7:00,39.7,44.4,3.63,41.82,48.82,,51.35,
3/15/2017,8:00,45.98,45.38,3.63,47.42,60.14,,59.63,
3/15/2017,9:00,47.76,48.69,3.63,50.76,69.57,,65.39,
3/15/2017,10:00,45.76,,3.63,47.7,79.98,,54.09,
3/15/2017,11:00,36.46,47.63,3.63,42.84,93.71,,43.48,
3/15/2017,12:00,32.66,35.6,3.63,39.03,91.23,,33.03,
3/15/2017,13:00,25.33,26.02,,28.5,10.03,,25.34,
3/15/2017,14:00,17.45,19.93,,22.98,45.59,,21.31,
3/15/2017,15:00,19.56,19.6,,21.66,4.16,,21.08,
3/15/2017,16:00,28.51,21.75,,24.07,2.68,,24.05,
3/15/2017,17:00,25.02,22.55,,25.12,21.38,,25.27,
3/15/2017,18:00,34.45,20.84,,25.01,5.07,,24.35,
3/15/2017,19:00,28.92,23.77,,27.8,21.11,,30.74,
3/15/2017,20:00,32.55,29.27,,29.9,25.36,,31.01,
3/15/2017,21:00,29.64,27.18,,30.95,28.02,,31.93,
3/15/2017,22:00,28.51,28.24,,32.56,43.19,,33.84,
3/15/2017,23:00,31.77,34.67,,33.92,44.01,,37.86,
3/15/2017,24:00:00,34.8,39.04,,37.53,36.21,,40.12,
3/16/2017,1:00,29.87,40.53,,39.29,,,43.94,
3/16/2017,2:00,36.83,38.85,,37.42,54.3,,42.08,
3/16/2017,3:00,35.8,38.75,,37.38,47.57,,42.79,
3/16/2017,4:00,40.55,38.5,,38.73,32.68,,41.96,
3/16/2017,5:00,33.93,28.31,,33.19,34,,31.38,
3/16/2017,6:00,29.8,26.11,,27.74,29.01,,28.21,
3/16/2017,7:00,24.72,33.04,,31.39,30.28,,38.32,
3/16/2017,8:00,26.86,46.37,,41.01,45.49,,55.33,
3/16/2017,9:00,37.53,52.95,,48.35,54.47,,63.12,
3/16/2017,10:00,41.54,56.25,,54.07,,,61.57,
3/16/2017,11:00,41.1,61.07,,54.24,79.54,,62.53,
3/16/2017,12:00,36.54,50.6,,49.02,69,,48.92,
3/16/2017,13:00,37.19,40.27,,41.62,32.8,,46.48,
3/16/2017,14:00,31.35,37.92,,39.85,114.82,,39.47,
3/16/2017,15:00,33.91,26.93,,30.59,19.07,,28.45,
3/16/2017,16:00,26.94,18.81,,27.6,4.18,,20.12,
3/16/2017,17:00,26.4,15.08,,20.17,27.96,,17.57,
3/16/2017,18:00,24.9,12.35,,18.5,7.37,,15.61,
3/16/2017,19:00,22.72,17.47,,19.74,2.64,,20.8,
3/16/2017,20:00,30.59,21.19,,23.19,21.21,,24.54,
3/16/2017,21:00,30.06,22.78,,25.04,32.57,,24.44,
3/16/2017,22:00,27.3,24.14,,27.23,37.38,,29.07,
3/16/2017,23:00,33.98,26.92,,30.83,60.82,,32.4,
3/16/2017,24:00:00,45.89,28.17,,31.55,43.56,,32.07,
3/17/2017,1:00,36.26,27.87,,30.63,41.09,,33.15,
3/17/2017,2:00,35.71,27.37,,28.89,48.74,,30.73,
3/17/2017,3:00,28.17,26.26,,28.69,33.3,,30.47,
3/17/2017,4:00,29.73,26.55,,29.33,29.33,,30.98,
3/17/2017,5:00,29.34,29.38,,30.47,29.35,,34,
3/17/2017,6:00,34.16,30.04,,31.26,35.18,,33.96,
3/17/2017,7:00,28.68,29.51,,31.08,37.5,,35.2,
3/17/2017,8:00,34.43,32.33,,33.86,54.5,,38,
3/17/2017,9:00,39,33.42,,38.15,71.77,,40.02,
3/17/2017,10:00,42.2,36.15,,35.22,65.27,,43.69,
3/17/2017,11:00,39.56,39.17,,29.9,60.46,,40.58,
3/17/2017,12:00,22.4,40.01,,28.07,64.92,,39.42,
3/17/2017,13:00,23.18,35.9,62.85,25.59,17.62,,32.88,
3/17/2017,14:00,21.4,32.68,62.05,24.41,24.77,,28.7,
3/17/2017,15:00,15.98,24.84,59.14,21.53,46.44,,22.42,
3/17/2017,16:00,27.75,21.04,57.46,18.5,24.78,,19.02,
3/17/2017,17:00,23.96,20.07,52,16.81,13.63,,16.15,
3/17/2017,18:00,16.36,16.69,46.41,16.59,3.77,,15.88,
3/17/2017,19:00,35.87,25.93,43.05,21.52,2.66,,30.16,
3/17/2017,20:00,43.05,78.17,39.76,38.08,29.13,,43.8,
3/17/2017,21:00,57.4,81.86,37.71,32.1,30.96,,60.75,
3/17/2017,22:00,34.92,60.52,38.32,26.9,63.22,,73.75,
3/17/2017,23:00,60.19,68.35,37.63,27.08,71.35,,200.41,
3/17/2017,24:00:00,42.76,91.53,29.94,22.73,89.02,,190.44,
3/18/2017,1:00,28.72,103.95,11.36,26.46,93.54,,120.52,
3/18/2017,2:00,30.08,117.3,11.81,32.24,76.63,,120.09,
3/18/2017,3:00,38.84,115.22,11.94,31.96,93.57,,119.06,
3/18/2017,4:00,35.26,96,13.71,29.13,79.11,,101.78,
3/18/2017,5:00,41.9,90.37,14.43,25.67,71.06,,74.08,
3/18/2017,6:00,65.94,79.38,14.38,36.17,64.29,,84.91,
3/18/2017,7:00,72.36,68.81,13.9,42.86,68.41,,78.59,
3/18/2017,8:00,60.19,74.16,14,36.22,170.85,,68.7,
3/18/2017,9:00,49.57,87.84,14.05,27.65,133.26,,42.83,
3/18/2017,10:00,46.28,36.77,14.42,35.77,118.19,,59.67,
3/18/2017,11:00,30.2,50.64,14.52,34.48,106.45,,53.72,
3/18/2017,12:00,25.77,61.23,14.87,38.12,130.11,,50.89,
3/18/2017,13:00,42.33,28.06,15.5,36.82,179.58,,26.68,
3/18/2017,14:00,47.09,12.82,14.99,26.1,23.68,,15.45,
3/18/2017,15:00,35.24,12.92,15.34,21.61,18.28,,15.96,
3/18/2017,16:00,20.78,12.11,15.39,20.5,19.69,,14.61,
3/18/2017,17:00,22.66,13.38,14.8,19.52,27.3,,15.11,
3/18/2017,18:00,19.39,15.05,15.58,20.73,16.14,,17.21,
3/18/2017,19:00,22.7,15.79,16.71,24.05,21.95,,17.85,
3/18/2017,20:00,21.09,15.04,16.31,24.89,28.31,,17.61,
3/18/2017,21:00,23.2,15.93,16.17,23.5,30.61,,17.82,
3/18/2017,22:00,18.62,16.02,16.83,22.86,25.26,,17.46,
3/18/2017,23:00,17.45,16.85,16.53,23.19,29.82,,17.51,
3/18/2017,24:00:00,20.45,15.98,16.74,23.07,43.12,,16.81,
3/19/2017,1:00,17.11,13.58,15.13,22.08,27.77,,16.34,
3/19/2017,2:00,21.44,12.44,14.57,21.6,12.68,,14.85,
3/19/2017,3:00,17.74,12.3,14.51,20.42,19.63,,14.08,
3/19/2017,4:00,15.09,12.13,14.22,19.25,7.93,,13.97,
3/19/2017,5:00,19.1,12.56,14.25,19.68,20.4,,14.86,
3/19/2017,6:00,24.67,13,14.09,18.66,24.78,,14.51,
3/19/2017,7:00,15.12,14.41,13.7,18.22,17.69,,14.73,
3/19/2017,8:00,19.95,13.98,13.68,18.52,25.38,,15.82,
3/19/2017,9:00,20.94,13.88,13.41,23.83,29.42,,16.61,
3/19/2017,10:00,31.76,15.54,13.97,29.19,35.71,,20.52,
3/19/2017,11:00,14.75,16.67,14.31,21.31,50.81,,17.02,
3/19/2017,12:00,19.85,14.69,13.68,22.92,35.96,,21.84,
3/19/2017,13:00,24.7,19.72,15.42,24.66,26.02,,23.43,
3/19/2017,14:00,28.27,22.19,18.83,28.43,16.45,,30.63,
3/19/2017,15:00,51.46,34.41,22.9,31.84,46.39,,32.84,
3/19/2017,16:00,22.62,21.45,20.73,23.71,13.5,,24.72,
3/19/2017,17:00,19,18.47,20.25,20.65,10.32,,23.26,
3/19/2017,18:00,17.76,19.79,18.82,19.97,5.41,,24.56,
3/19/2017,19:00,17.28,19.03,16.2,20.53,8.07,,20.82,
3/19/2017,20:00,12.32,14.89,14.14,19.05,6.86,,15.09,
3/19/2017,21:00,16.81,13.04,12.28,17.05,7.68,,14.19,
3/19/2017,22:00,7.7,11.64,11.1,14.85,17.58,,10.47,
3/19/2017,23:00,12.09,13.32,11.11,13.96,21.37,,8.09,
3/19/2017,24:00:00,19.62,9.93,10.3,18.48,4.38,,11.59,
3/20/2017,1:00,13.85,14.74,9.69,26.73,6.55,,18.46,
3/20/2017,2:00,24.14,22.4,9.62,26.19,25.06,,25.03,
3/20/2017,3:00,18.09,33.46,10.06,21,8.2,,13.24,
3/20/2017,4:00,18.97,32.15,10.48,17.36,30.32,,19.46,
3/20/2017,5:00,13.48,36.75,11.98,17.73,4.7,,21.99,
3/20/2017,6:00,16.84,32.18,13.89,18.93,14.18,,28.65,
3/20/2017,7:00,24.82,39.62,15.6,22.77,73.2,,28.71,
3/20/2017,8:00,40.09,54.35,15.75,22.6,56.42,,30.02,
3/20/2017,9:00,51.14,41.86,,35.2,100.34,,42.8,
3/20/2017,10:00,52.82,57.67,,31.68,68.71,,53.25,
